Customer ID,Name,Gender,Age,Income (USD),Income Stability,Profession,Loan Amount Request (USD),Dependents,Property ID,Location,Property Price,Loan Sanction Amount (USD)
C-19992,Magdalena Hartgrove,F,18,2974.95,Low,Commercial associate,117098.94,0,281,Semi-Urban,175442.84,81969.26
C-20427,Iliana Davilla,M,63,2206.08,Low,Working,117104.1,1,545,Semi-Urban,195606.39,81972.87
C-30089,Felisa Hammill,F,18,3497.64,Low,Working,117108.73,2,274,Semi-Urban,186031.42,81976.11
C-8414,Sid Finnell,F,44,3606.49,Low,Working,126118.37,0,349,Semi-Urban,184493.3,81976.94
C-32319,Maryln Cane,M,59,4785.24,Low,Commercial associate,109316.52,1,303,Semi-Urban,132501.43,81987.39
C-13720,Rebecka Bingaman,M,32,2296.6,Low,Working,102515.96,0,216,Semi-Urban,129064,82012.77
C-27917,Brinda Daluz,M,52,3224.33,Low,Working,109351.79,2,809,Rural,186797.92,82013.84
C-24774,Casimira Lebron,F,62,1542.28,High,Pensioner,117166.72,0,982,Rural,172013.93,82016.7
C-41919,Lawerence Stern,M,45,1754.2,Low,Working,109383.43,2,605,Rural,141839.18,82037.57
C-22006,Luisa Luther,M,46,6298.04,Low,Working,102548.84,0,832,Semi-Urban,141011.39,82039.07
C-37923,Manual Cocco,M,46,3017.55,Low,Commercial associate,102600.4,2,685,Semi-Urban,135363.52,82080.32
C-42439,Nannie Zieman,M,61,3393.83,Low,Commercial associate,91204.35,3,69,Semi-Urban,141950.69,82083.92
C-11657,Vaughn Melnyk,F,36,4028.24,Low,Working,117279.49,2,965,Semi-Urban,214888.14,82095.64
C-17065,Meghann Deyoung,M,41,6179.99,Low,State servant,102623.98,1,916,Semi-Urban,124690.43,82099.18
C-34179,Rolf Saliba,M,32,1740.63,Low,Working,117286.15,2,358,Rural,167356.24,82100.3
C-5084,Alethia Oceguera,M,59,1575.89,Low,Working,109481.2,4,911,Semi-Urban,192604.41,82110.9
C-21306,Lolita Hipps,F,52,2525.4,Low,Working,109487.15,2,385,Rural,181343.91,82115.36
C-41267,Mayra Wanamaker,F,18,3452.3,Low,Commercial associate,117312.98,2,441,Rural,167572.81,82119.09
C-14958,Marvella Viands,M,23,4968.98,Low,Working,109513.51,2,799,Semi-Urban,206583.11,82135.13
C-13474,Lesli Hooser,M,23,1647.58,Low,Commercial associate,117343.07,4,313,Semi-Urban,211916.43,82140.15
C-4602,Larae Olszewski,M,41,1197.28,Low,Working,102680.93,1,787,Semi-Urban,150151.92,82144.74
C-31480,Melonie Hadaway,M,20,2657.3,Low,Working,102681.29,2,368,Semi-Urban,136269.48,82145.03
C-30463,Mayra Roger,M,27,1305.15,Low,Commercial associate,102688.22,2,765,Rural,192029.08,82150.58
C-32115,Karoline Tootle,F,26,1246.45,Low,Working,117374.14,2,818,Semi-Urban,216876.53,82161.9
C-21095,Viva Jewell,M,58,3498.13,Low,Commercial associate,109558.17,1,820,Urban,126222.71,82168.63
C-21907,Dean Leflore,M,43,3399.09,Low,Commercial associate,126414.48,2,864,Rural,233034.02,82169.41
C-9958,Londa Ruder,M,64,2820.43,Low,Working,126417.09,2,524,Semi-Urban,217957.77,82171.11
C-15463,Ha Dangelo,F,49,1086.9,Low,Working,117389.61,4,440,Rural,173744.49,82172.73
C-24425,Madalyn Yokota,F,44,1247.09,Low,Commercial associate,102732.08,2,559,Rural,153704.63,82185.66
C-6629,Teri Frink,M,61,1034.51,High,Pensioner,117409.42,1,814,Semi-Urban,221004.95,82186.59
C-25925,Andrea Joye,M,48,3853.49,Low,Working,117415.8,2,997,Semi-Urban,187924.45,82191.06
C-17606,Dorothy Newhall,F,55,1553.68,Low,Commercial associate,117426.61,3,978,Semi-Urban,143063.32,82198.63
C-29417,Humberto Depaolo,F,40,2151.1,Low,Commercial associate,102778.49,4,658,Semi-Urban,187600.78,82222.79
C-27631,Flavia Steffens,F,62,1404.54,High,Pensioner,102781.23,2,375,Semi-Urban,179056.78,82224.98
C-14094,Roslyn Bouie,F,34,4336.62,Low,State servant,117469.58,4,598,Semi-Urban,214264.26,82228.71
C-37240,Marylee Coleman,F,62,2709.53,High,Pensioner,109642.77,2,266,Semi-Urban,172986.29,82232.08
C-34066,Brandon Garraway,F,18,1775.7,Low,Working,102797.24,2,651,Semi-Urban,171189.91,82237.79
C-37280,Marilou Ferber,M,23,1876.76,Low,Working,117488.75,2,812,Semi-Urban,153418.08,82242.12
C-21970,Maudie Wierenga,M,65,4794.18,High,Pensioner,117490.47,0,69,Urban,203095.2,82243.33
C-198,Loura Barlow,F,29,1325.49,Low,State servant,117509.26,0,127,Semi-Urban,188719.85,82256.48
C-6432,Cedrick Skillman,M,52,3677.19,Low,Commercial associate,126560.35,2,403,Semi-Urban,211029.43,82264.23
C-28458,Deanna Costigan,F,30,1273.63,Low,Commercial associate,126581.15,3,401,Semi-Urban,227361.63,82277.75
C-21929,Lucio River,M,63,2477.92,Low,Working,126593.66,2,611,Semi-Urban,143137.89,82285.88
C-39471,Elden Hearne,F,18,2735.56,Low,Commercial associate,117559.27,3,305,Rural,150506.98,82291.49
C-39592,Karri Rodriques,M,18,1310.26,Low,Commercial associate,117576.13,2,986,Semi-Urban,177727.69,82303.29
C-19445,Dean Burkley,M,51,4642.58,Low,Working,117604.39,1,714,Urban,186367.32,82323.07
C-23785,Blossom Defore,F,55,1825.7,Low,Commercial associate,102904.03,3,770,Rural,154700.57,82323.22
C-39301,Bryce Lanford,F,18,2065.69,Low,Working,102916,3,905,Semi-Urban,147536.23,82332.8
C-30691,Leeanne Hollenbach,M,53,3038.54,Low,Working,126667.13,2,556,Semi-Urban,200312.8,82333.63
C-35516,Odessa Miskell,F,35,2779.3,Low,Working,109785.62,5,202,Urban,180786.38,82339.22
C-8179,Levi Chadwell,F,21,6236.34,Low,Commercial associate,117653.99,0,343,Rural,221243.65,82357.79
C-30225,Esmeralda Ferber,M,44,2747.99,Low,Working,117673.86,4,309,Semi-Urban,198939.03,82371.7
C-5754,Marylee Sheahan,F,38,3305.45,Low,Working,102968.79,0,518,Semi-Urban,144132.08,82375.03
C-40501,Albertina Varona,M,47,1377.58,Low,Commercial associate,117690.4,3,774,Semi-Urban,164797.76,82383.28
C-12131,Bonny Eide,F,25,3129.35,Low,State servant,109849.82,1,714,Semi-Urban,132567.42,82387.37
C-26163,Aleta Wert,M,37,4415.23,Low,Commercial associate,126755.87,1,439,Rural,233526.89,82391.32
C-29825,Brittaney Huggett,M,40,1668.11,Low,Working,109859.64,1,45,Semi-Urban,189351.46,82394.73
C-12591,Shyla Gall,F,29,4032.03,Low,Commercial associate,109884.64,2,819,Semi-Urban,197364.83,82413.48
C-20175,Teri Campo,F,18,1721.15,Low,Working,109892.08,3,366,Semi-Urban,173496.51,82419.06
C-24816,Rufus Ybarbo,M,28,2680.73,Low,Working,126808.28,2,278,Semi-Urban,233993.29,82425.38
C-40050,Jeannette Bogart,F,46,2828.68,Low,Working,117753.63,2,818,Semi-Urban,171530.51,82427.54
C-28387,Felisa Para,F,41,2511.86,Low,Working,117762.96,1,632,Semi-Urban,204384.49,82434.07
C-16535,Jenni Hemminger,M,43,2014.12,Low,Working,103054.93,2,323,Rural,180945.77,82443.94
C-1492,Jenni Cleary,F,19,1154.19,Low,Working,109926.76,2,356,Rural,161715.38,82445.07
C-30392,Silvana Necessary,F,18,2846.46,Low,Working,117779.92,4,870,Semi-Urban,169714.01,82445.94
C-34750,Frederica Hodson,F,61,3123.28,High,Pensioner,103092.57,1,451,Semi-Urban,127148.83,82474.06
C-31102,Mechelle Callaghan,F,57,1854.32,Low,Working,117825.29,1,150,Semi-Urban,205101.3,82477.7
C-6552,Maryanna Eshleman,M,26,1830.82,Low,Commercial associate,117859.21,3,655,Semi-Urban,166774.26,82501.45
C-48590,Thea Burkhardt,M,65,1138.87,High,Pensioner,91672.17,2,98,Semi-Urban,125994.38,82504.95
C-23400,Bryce Killam,M,56,1612.92,Low,Working,103145.37,0,834,Semi-Urban,165516.2,82516.3
C-18125,Armida Davies,M,65,1747.31,High,Pensioner,110022.44,2,434,Semi-Urban,158806.26,82516.83
C-20962,Narcisa Toller,,36,2489.66,Low,Commercial associate,117913.91,1,6,Semi-Urban,169532.4,82539.74
C-10931,Elva Wykoff,F,65,2829.22,High,Pensioner,110060.44,2,200,Rural,162464.79,82545.33
C-38046,Ted Abe,M,47,2234.73,Low,State servant,117960.52,3,744,Semi-Urban,189510.74,82572.36
C-14258,Marvella Peele,F,26,4562.28,Low,Commercial associate,127048.9,3,90,Semi-Urban,230797,82581.78
C-26712,Geraldine Liebold,M,61,2396.64,Low,Working,103240.25,0,678,Semi-Urban,130012.37,82592.2
C-5962,Pattie Lawry,F,23,3921.96,Low,Commercial associate,103240.74,2,292,Urban,136269.83,82592.59
C-32992,Nikki Scroggins,F,51,6654.77,Low,Working,110127.4,2,733,Rural,191952.54,82595.55
C-25639,Christene Mendelsohn,F,29,2524.09,Low,Working,110130.17,2,808,Semi-Urban,207931.27,82597.63
C-22681,Shona Descoteaux,M,31,4386.39,Low,Commercial associate,110147.57,1,972,Semi-Urban,203893.35,82610.68
C-23731,Perry Trull,M,26,2161.8,Low,Commercial associate,103269.81,2,353,Urban,167052.7,82615.85
C-14268,Ivory Trieu,M,18,2328.39,Low,Working,103272.19,2,749,Semi-Urban,115984.66,82617.75
C-32169,Afton Jarrard,M,23,1346.67,Low,Working,118027.77,2,708,Semi-Urban,210277.84,82619.44
C-40077,Jennell Malatesta,M,27,2740.8,Low,Commercial associate,118034.49,1,763,Urban,174488.62,82624.14
C-11571,Bernadine Weir,F,48,2631.16,Low,State servant,110208.64,1,164,Semi-Urban,200873.69,82656.48
C-8211,Cuc Girard,M,33,2759.5,Low,Commercial associate,127182.88,1,965,Urban,196871.22,82668.87
C-8297,Sindy Robards,M,18,3848.8,Low,Commercial associate,118102.73,2,84,Semi-Urban,148763.4,82671.91
C-12553,Andrea Fausto,F,48,5935.6,Low,Working,118102.88,2,115,Rural,217652.29,82672.02
C-32450,Yolonda Duhart,F,41,2223.6,Low,Working,118103.05,3,524,Semi-Urban,182777.7,82672.13
C-4210,Ulrike Tibbets,F,62,1528.09,High,Pensioner,127199.13,1,786,Semi-Urban,146136.36,82679.43
C-13700,Felisa Cratty,M,31,1962.55,Low,Commercial associate,127210.96,3,486,Rural,237584.62,82687.12
C-35914,Darius Bow,F,22,1804.77,Low,Working,127212.35,2,324,Semi-Urban,235584.41,82688.03
C-30639,Gertrud Hardesty,F,60,3841.67,High,Pensioner,118133.32,1,171,Semi-Urban,153967.42,82693.32
C-32806,Lizette Steele,F,40,2475.05,Low,Working,110272.65,3,935,Semi-Urban,134737.9,82704.49
C-26117,Michelina Brandel,F,18,6213.95,Low,Working,110278.7,4,944,Urban,127510.56,82709.02
C-21978,Aleta Ohlinger,F,46,4536.74,Low,Working,118160.73,4,414,Semi-Urban,154651.94,82712.51
C-21823,Marietta Pharr,F,34,2553,Low,Commercial associate,118161.96,4,567,Semi-Urban,153928.72,82713.37
C-5846,Dinorah Hamlett,F,19,3725.34,Low,Working,110287.8,3,298,Semi-Urban,157745.82,82715.85
C-37258,Adell Rodas,M,58,6537.28,Low,Working,110292.53,2,281,Semi-Urban,205550.13,82719.4
C-31124,Mara Buttner,M,62,3502.93,Low,Commercial associate,127279.7,1,49,Semi-Urban,192990.92,82731.81
C-2547,Rebecka Stupka,F,18,1720.13,Low,Working,103419.36,1,915,Semi-Urban,180553.92,82735.49
C-37504,Gertrud Bertucci,F,23,4572.47,Low,Working,103422.19,2,959,Semi-Urban,130218.93,82737.75
C-9983,Francie Tietjen,M,31,1967.26,Low,Working,110330.44,2,397,Urban,179519.26,82747.83
C-27751,Lida Coggin,F,54,2233.56,Low,Working,118231.66,2,91,Semi-Urban,184829.13,82762.16
C-23714,Delcie Greely,F,50,2234.54,Low,State servant,110355.16,4,389,Rural,161186.08,82766.37
C-33398,Hal Wimbish,M,47,3745.12,Low,Working,118265.89,1,888,Semi-Urban,159238.94,82786.12
C-7410,Maryln Malatesta,F,58,1000.74,Low,Working,118267.01,3,827,Semi-Urban,165940.24,82786.91
C-34979,Ranae Prager,M,65,1285.2,High,Pensioner,110383,2,251,Semi-Urban,171715.21,82787.25
C-690,Alva Lukes,F,18,1919.71,Low,Working,127379.54,2,556,Semi-Urban,186419.2,82796.7
C-37976,Sherwood Horan,M,18,2077.03,Low,Working,127394.68,2,35,Semi-Urban,196745.46,82806.54
C-32441,Jacklyn Stonecipher,F,30,3544.37,Low,Working,118301.36,2,986,Rural,134641.4,82810.95
C-40783,Margarito Thiele,M,47,2590.24,Low,Working,103514.54,4,27,Semi-Urban,179493.96,82811.63
C-6809,Kendrick Kirsch,F,59,1953.77,Low,Working,118303.88,3,222,Semi-Urban,195294.86,82812.72
C-37790,Meghan Neace,F,35,1860.21,Low,Working,127434.27,1,211,Semi-Urban,180799,82832.28
C-35181,Maricela Nell,F,25,2599.25,Low,Working,127436.92,2,15,Semi-Urban,159107.8,82834
C-22813,Alysa Mummert,F,64,2770.48,Low,Working,127462.48,2,238,Semi-Urban,185468.22,82850.61
C-33068,Loura Shears,F,42,2748.73,Low,Working,103572.91,4,601,Semi-Urban,190720.13,82858.33
C-22936,Granville Honea,F,21,1660.35,Low,Commercial associate,118380.33,1,675,Rural,148861.1,82866.23
C-1685,Alaina Spicher,F,57,3877.44,Low,State servant,103586.37,2,297,Semi-Urban,153582.78,82869.1
C-37015,Tandra Eisele,M,40,2384.94,Low,Working,103632.3,1,143,Semi-Urban,162908.78,82905.84
C-28353,Genevieve Terrell,M,20,3825.33,Low,Working,118460.03,3,246,Semi-Urban,218144.62,82922.02
C-35367,Lorean Liechty,M,18,3442.94,Low,Working,103656.65,2,198,Semi-Urban,148587.13,82925.32
C-4162,Elsa Pharr,F,19,4054.54,Low,Commercial associate,118470.01,3,880,Semi-Urban,188583.34,82929.01
C-31711,Barbie Graffam,M,45,1763.89,Low,Working,127599.11,3,932,Semi-Urban,162487.45,82939.42
C-34485,Jenni Hults,F,18,1058.51,Low,State servant,110596.26,2,784,Semi-Urban,190346.23,82947.19
C-38761,Flora Bodine,F,18,4253.25,Low,Commercial associate,103686.14,2,732,Urban,183099.07,82948.91
C-4478,Marina Messmer,F,28,1704.9,Low,Working,127621.6,2,76,Semi-Urban,212210.63,82954.04
C-21965,Nana Tharpe,M,55,3016.31,Low,Commercial associate,103692.7,2,568,Urban,159859.2,82954.16
C-32081,Sallie Kollar,F,35,2427.02,Low,Working,118515.43,3,58,Rural,202493.17,82960.8
C-6677,Herbert Saraiva,F,34,1955.51,Low,Working,110621.16,2,988,Rural,125511.81,82965.87
C-23388,Faustina Stutts,M,18,3340,Low,State servant,118528.27,2,422,Semi-Urban,196852.76,82969.79
C-9996,Herma Spiegel,F,26,1979.67,Low,Working,118532.63,2,877,Semi-Urban,199958.83,82972.84
C-21161,Cathleen Coddington,M,52,1897.4,Low,Working,118543.01,3,257,Semi-Urban,183227.15,82980.11
C-4550,Lesley Ellefson,F,40,6515.39,Low,Commercial associate,110663.01,3,768,Semi-Urban,144505.4,82997.26
C-33836,Nichelle Manrique,M,61,6906.95,Low,Working,127704.4,3,703,Urban,226603.49,83007.86
C-40923,Mayra Temme,M,40,1621.18,Low,Commercial associate,103770.21,2,426,Semi-Urban,115227.99,83016.17
C-40938,Cuc Ericksen,F,41,3464.31,Low,Commercial associate,103770.81,3,799,Rural,183094.57,83016.65
C-22644,Joanna Creighton,F,34,958.66,Low,Working,103774.65,2,936,Rural,149911.57,83019.72
C-11638,Kyung Weston,F,18,2268.45,Low,Commercial associate,118610.95,3,650,Semi-Urban,224501.08,83027.66
C-14191,Beatriz Edick,F,54,4260.39,Low,Working,118613.93,4,920,Rural,222181.92,83029.75
C-36533,Genie Lucarelli,M,21,1670.59,Low,Working,127742.49,3,867,Semi-Urban,184578.94,83032.62
C-33650,Tara Leech,M,22,2537.46,Low,Commercial associate,103822.06,1,721,Urban,158393.52,83057.65
C-8368,Merlyn Hanneman,M,45,4220.09,Low,Commercial associate,110767.79,1,676,Urban,197572.46,83075.84
C-23555,Keitha Tootle,M,47,3684.49,Low,Working,118700.83,2,582,Rural,212373.71,83090.58
C-31882,Clarinda Kenney,F,65,1732.77,High,Pensioner,118714.33,2,153,Semi-Urban,135721.4,83100.03
C-37139,Bridget Balog,M,21,3147.72,Low,Working,110803.44,3,417,Semi-Urban,198390.82,83102.58
C-30442,Dwain Donato,M,57,2488.21,Low,Working,118727.49,2,515,Semi-Urban,201139.13,83109.24
C-38454,Fumiko Kleven,M,41,2826.46,Low,Working,127862.42,2,497,Semi-Urban,157364.59,83110.57
C-3053,America Szabo,F,41,3946.96,Low,Working,103902.89,2,982,Rural,193053.08,83122.31
C-40206,Angelyn Mable,M,18,1435.6,Low,Commercial associate,103903.76,3,156,Semi-Urban,189733.34,83123.01
C-26534,Bert Swiger,M,33,2832.09,Low,Working,118747.4,3,381,Urban,216664.69,83123.18
C-35972,Lucio Jelley,M,33,1245.64,Low,Working,110836.35,2,617,Semi-Urban,193463.72,83127.26
C-6995,Caleb Diem,F,31,4639.53,Low,Commercial associate,127896.72,0,268,Semi-Urban,193607.76,83132.87
C-32887,Frederica Patt,M,47,1553.4,Low,Working,118791.02,2,354,Semi-Urban,165948.33,83153.71
C-29368,Valentina Jacobo,M,24,4642.62,Low,Working,103943.24,0,36,Semi-Urban,144712.5,83154.59
C-26990,Danica Myles,M,18,1886.27,Low,Working,103958.66,1,505,Rural,183543.68,83166.93
C-37027,Pauletta Macrae,M,45,10109.82,Low,Working,127951.56,3,556,Semi-Urban,223493.38,83168.51
C-29636,Melonie Chabot,F,65,3161.37,High,Pensioner,110912.79,2,278,Rural,138644.45,83184.59
C-3685,Candy Boan,M,23,2723.61,Low,Commercial associate,118843.03,3,343,Urban,217237.18,83190.12
C-33167,Antonietta Hoopes,M,57,1765.23,Low,Working,118859.16,1,574,Semi-Urban,187628.68,83201.41
C-17052,Annelle Trotta,F,18,4177.88,Low,Commercial associate,104002.02,4,280,Urban,170573.65,83201.62
C-40635,Fanny Toller,M,59,1355.42,Low,Commercial associate,128010.12,2,651,Semi-Urban,141003.56,83206.58
C-46051,Casimira Bumbalough,F,20,1893.38,Low,Working,97899.38,1,89,Semi-Urban,159665.49,83214.47
C-5761,Kizzy Wanamaker,M,18,2462.84,Low,Working,118905.65,0,895,Semi-Urban,223364.08,83233.95
C-15104,Tandra Kalina,M,49,1611.24,Low,Working,110982.6,1,243,Semi-Urban,140327.06,83236.95
C-17608,Sharita Keyes,F,18,1969.67,Low,Working,111086.34,1,33,Semi-Urban,202009.75,83314.76
C-35371,Brian Rounds,F,18,2206.72,Low,State servant,111091.88,2,87,Semi-Urban,166801.1,83318.91
C-21573,Tyesha Arroyo,M,63,2526.83,High,Pensioner,111092.94,1,203,Semi-Urban,167741.95,83319.7
C-12011,Gracie Troyer,F,19,1414.26,Low,State servant,119040.05,2,429,Semi-Urban,156219.15,83328.04
C-14377,Enedina Scroggins,M,41,2637.76,Low,State servant,119042.84,3,862,Semi-Urban,218968.46,83329.99
C-965,Benton Nalls,M,65,3620.71,High,Pensioner,111126.19,1,872,Urban,162501.42,83344.64
C-34867,Hilde Kenley,M,59,4148.21,Low,Commercial associate,119070.62,3,970,Rural,171826.51,83349.43
C-17138,Delcie Harriston,M,18,2400.46,Low,State servant,111151.06,2,623,Semi-Urban,161453.33,83363.3
C-32661,Fanny Bettcher,F,18,1643.19,Low,Working,119119.43,2,597,Semi-Urban,218611.99,83383.6
C-5950,Lesia Heldt,F,45,2901.91,Low,Commercial associate,111190.6,2,24,Semi-Urban,148342.16,83392.95
C-3460,Darius Kandoll,F,60,1332.09,Low,Commercial associate,111195.55,2,881,Semi-Urban,165687.68,83396.66
C-23091,Herma Hochmuth,F,41,1764.72,Low,Working,119142.24,2,277,Semi-Urban,155276.89,83399.57
C-17690,Illa Burgett,M,18,1351.15,Low,Working,111255.76,2,552,Semi-Urban,143509.28,83441.82
C-4016,Evelina Wiltse,F,47,2617.85,Low,Working,111261.67,2,972,Semi-Urban,169588.14,83446.25
C-41823,Ned Mullan,F,65,2430.63,High,Pensioner,104317.9,1,31,Semi-Urban,138319.71,83454.32
C-1374,Kyla Duhart,F,37,1259.84,Low,Working,119276.83,0,533,Semi-Urban,182868.63,83493.78
C-11557,Ha Police,F,65,3488.69,High,Pensioner,128463.85,4,811,Semi-Urban,204784.36,83501.5
C-40911,Kelsie Whitcomb,F,24,1768.55,Low,Commercial associate,119290.79,2,618,Semi-Urban,194626.22,83503.55
C-12655,Luciano Navarette,F,27,1978.54,Low,Working,119298.21,2,991,Rural,135283.82,83508.75
C-22621,Ha Ponder,M,53,1615.33,Low,Commercial associate,119309.86,2,151,Semi-Urban,155519.81,83516.9
C-37859,Caleb Jelley,M,47,1928.97,Low,Commercial associate,104410.43,2,120,Semi-Urban,175510.05,83528.34
C-32848,Marquerite Riviera,F,62,1923.69,Low,Working,128515.33,2,11,Semi-Urban,218934.38,83534.96
C-20611,Earlie Near,F,59,2719.89,Low,Working,128529.19,0,99,Semi-Urban,192449.71,83543.97
C-38752,Carmina Hanline,M,18,2029.88,Low,Working,119356.03,2,235,Semi-Urban,178269.43,83549.22
C-9319,Lorine Thomas,M,45,2221.71,Low,State servant,119388.52,3,289,Semi-Urban,210285.23,83571.96
C-37141,Bryce Weir,M,52,1827.32,Low,Working,119395.31,4,653,Semi-Urban,137066.26,83576.72
C-37683,Pam Guidroz,M,23,4851.52,Low,State servant,119399.48,4,411,Semi-Urban,184150.05,83579.64
C-38822,Enola Haggins,F,65,3609.83,High,Pensioner,111447.52,2,714,Urban,148053.34,83585.64
C-1323,Paul Zinck,F,53,2060.19,Low,Commercial associate,104507.55,2,824,Semi-Urban,120078.39,83606.04
C-1797,Melinda Haydon,M,62,2420.89,High,Pensioner,119454.08,2,786,Urban,180787.41,83617.86
C-10061,Kathey Shaughnessy,F,25,1868.88,Low,Working,128682.09,3,915,Semi-Urban,150714.94,83643.36
C-29236,Cuc Primeaux,M,38,3908.91,Low,Working,104554.63,2,731,Semi-Urban,185689.21,83643.7
C-36517,Sid Vita,M,62,2190.78,High,Pensioner,104556.38,2,247,Semi-Urban,185612.38,83645.1
C-36436,Tandra Troiano,F,63,4156.54,Low,Working,119514.43,3,777,Rural,159012.97,83660.1
C-9550,Princess Dudding,F,18,3397.41,Low,Working,119517.87,2,735,Semi-Urban,190146.89,83662.51
C-7685,Caleb Titcomb,F,56,3936.55,Low,Commercial associate,119551.41,3,653,Semi-Urban,197807.95,83685.99
C-17930,Enid Genovese,F,57,4195.49,Low,Working,119596.25,3,515,Semi-Urban,198439.13,83717.38
C-37223,Pattie Lopez,M,18,4054.71,Low,Working,119612.77,2,478,Semi-Urban,138244.15,83728.94
C-32245,Miguelina Stackpole,F,22,1874.94,Low,Working,119662.22,3,627,Rural,186944.24,83763.55
C-32739,Luvenia Austria,M,18,2980.65,Low,Commercial associate,128895.21,4,842,Semi-Urban,226267.75,83781.89
C-14002,Yukiko Montana,F,41,2622.02,Low,Commercial associate,111716.66,2,714,Semi-Urban,196991.69,83787.5
C-27746,Horacio Buttner,F,22,3335.32,Low,Working,111734.44,2,900,Semi-Urban,191426.54,83800.83
C-37273,Barbie Vanalstyne,M,25,2676.25,Low,State servant,128945.67,3,532,Semi-Urban,176864.03,83814.69
C-10511,Lacey Sartain,F,19,3124.63,Low,Working,104770.09,2,506,Semi-Urban,198869.36,83816.07
C-13706,Danica Sillman,F,65,2608.52,High,Pensioner,119763.5,1,789,Semi-Urban,155088.36,83834.45
C-37539,Cherri Hammill,F,27,1765.37,Low,Working,104794.48,2,1,Semi-Urban,183979.93,83835.58
C-14691,Regenia Ormsby,M,42,2449.68,Low,Working,111785.15,2,716,Semi-Urban,168027.39,83838.86
C-29337,Duane Canup,M,29,2422.69,Low,Working,119822.19,4,263,Semi-Urban,167631.6,83875.53
C-4004,Livia Elem,F,35,3065.36,Low,Working,119833,2,221,Semi-Urban,163083.74,83883.1
C-1666,Sonya Adcox,M,64,1820.73,High,Pensioner,104859.33,1,60,Urban,134245.35,83887.46
C-40406,Polly Loveless,M,32,2269.79,Low,Commercial associate,111850.49,2,22,Rural,183027.76,83887.87
C-32062,Kristeen Coddington,M,18,1663.26,Low,Commercial associate,119845.42,2,297,Semi-Urban,143593.3,83891.79
C-13760,Azucena Lasso,F,62,1989.21,High,Pensioner,119850.47,2,24,Semi-Urban,149652.11,83895.33
